Film_title,Recommended_Film,Similarity_Score
Peter Pan,Return to Never Land,0.2675711626582882
Peter Pan,Peter Pan,0.25786610669395016
Peter Pan,The Amazing Spider-Man,0.22427319194434758
Rififi,The Executioner II: Karate Inferno,0.2838143102932427
Rififi,Carefree,0.22766705911294144
Rififi,The Barbarians,0.22719617546818469
Rififi,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",0.20930068643068284
Rififi,Shadows,0.19720073612307473
Ingrid Goes West,Evil Eye,0.21905854302689243
Ingrid Goes West,Brotherly Love,0.20002247626372466
Ingrid Goes West,Friend Request,0.18356318617466114
Ingrid Goes West,Miss Me This Christmas,0.16662494869127875
Ingrid Goes West,Conspiracy Theory,0.16467158668865187
The Dark Crystal,Castle in the Sky,0.27106594285991803
The Dark Crystal,Lost and Love,0.23332963752567887
The Dark Crystal,The Secret of Kells,0.22859429227610067
The Dark Crystal,Friday the 13th,0.21707285759784548
The Dark Crystal,Dragonlance: Dragons of Autumn Twilight,0.2155983487802668
Inherent Vice,Top of the Lake,0.312956365520153
Inherent Vice,The Nice Guys,0.30468310649425034
Inherent Vice,The Snowman,0.2785060110020109
Inherent Vice,The Vanished,0.27648420316217304
Inherent Vice,Night Visions,0.2551298278338969
Solaris,Solaris,0.4409940677990285
Solaris,Dandy Dust,0.2528698157195883
Solaris,A Beautiful Planet,0.24330960981192346
Solaris,Babylon 5: The Gathering,0.21753460473685138
Solaris,Nine Miles Down,0.1937933660207474
Come and See,Rogue One: A Star Wars Story,0.18097789346219556
Come and See,The Witches of Eastwick,0.17799369145374855
Come and See,X-Men: Days of Future Past,0.1671215760611074
Come and See,Evil Dead Rise,0.1670952923111662
Come and See,Ghost Sweepers,0.15923159888441887
The Evil Dead,Zombeavers,0.39983631681808474
The Evil Dead,The Breed,0.2700049003193144
The Evil Dead,School Daze,0.2669739574990501
The Evil Dead,Cabin Fever,0.2652583142589792
The Evil Dead,The Confrontation,0.2448497640730687
Star Trek Beyond,Star Trek: Nemesis,0.2786438611642598
Star Trek Beyond,Star Trek: First Contact,0.2758895235277612
Star Trek Beyond,Star Trek VI: The Undiscovered Country,0.2594058586036559
Star Trek Beyond,Star Trek: Insurrection,0.23052192875313693
Star Trek Beyond,Star Trek: The Motion Picture,0.22015997610069094
Lost River,Muppet Treasure Island,0.2983493943603309
Lost River,The Harlem Globetrotters,0.23049383191540967
Lost River,The Champ,0.2228536192473419
Lost River,Mute Witness,0.20153689614350123
Lost River,Kes,0.19118335912158563
The Neon Demon,Nighthawks,0.25462304164885524
The Neon Demon,Nighthawks,0.25462304164885524
The Neon Demon,Miss Representation,0.24348652568887094
The Neon Demon,Carmen from Kawachi,0.22539593886060325
The Neon Demon,Before Sunset,0.20885576663940425
Kong: Skull Island,"As Above, So Below",0.2559725830330495
Kong: Skull Island,Strange World,0.25590638153853007
Kong: Skull Island,Requiem for a Dream,0.18675298413780117
Kong: Skull Island,Making Apes: The Artists Who Changed Film,0.18667851441383151
Kong: Skull Island,The People Under the Stairs,0.17999461988683232
Apocalypse Now,1917,0.18814422117001914
Apocalypse Now,Vampires,0.18027198926581178
Apocalypse Now,Cast a Giant Shadow,0.17922904205045892
Apocalypse Now,Hostiles,0.17064116369614535
Apocalypse Now,The Last Valley,0.1590683653886381
The Little Mermaid,The Little Mermaid,0.262738637651068
The Little Mermaid,The Little Mermaid II: Return to the Sea,0.23315631296068356
The Little Mermaid,The Little Prince,0.20691138137687956
The Little Mermaid,Sea Prince and the Fire Child,0.1933469337835497
The Little Mermaid,They'll Love Me When I'm Dead,0.19031274222944378
Creed,Rocky Balboa,0.2790113955216781
Creed,Undisputed,0.27437878300233365
Creed,Big George Foreman,0.24577821078006737
Creed,Rocky V,0.22837656962082326
Creed,Rocky,0.22105063370613448
Point Blank,Keanu,0.2142358212612375
Point Blank,A Hard Day,0.2103546958767594
Point Blank,Beau James,0.19966572698084567
Point Blank,Ong Bak,0.19887654289341972
Point Blank,Haywire,0.19455076841411784
Boogie Nights,A Stranger in Town,0.18508266950897315
Boogie Nights,The Shape of Things,0.1670698492263777
Boogie Nights,We Fuck Alone,0.15145253604885087
Boogie Nights,King Cobra,0.14582998730353738
Boogie Nights,Red Rocket,0.1454323250852079
Hard Target,The Kid with a Bike,0.22139967675258893
Hard Target,Indiana Jones and the Last Crusade,0.20467419363028588
Hard Target,Fatal Intuition,0.1968473700583514
Hard Target,Mystery Street,0.1922286630805081
Hard Target,Inkheart,0.1848675780465761
Wet Hot American Summer,Party Camp,0.2738871044388835
Wet Hot American Summer,Friday the 13th,0.271364555136819
Wet Hot American Summer,Children of Shatila,0.24242081893829087
Wet Hot American Summer,Sleepaway Camp III: Teenage Wasteland,0.23127829957530163
Wet Hot American Summer,Fired Up!,0.2280529645517823
The Lego Movie,Battle Beyond the Stars,0.21415333069088122
The Lego Movie,The Sword and the Sorcerer,0.21085368801482268
The Lego Movie,Percy Jackson: Sea of Monsters,0.17664051150212703
The Lego Movie,Onward,0.1713256768872106
The Lego Movie,Super Mario Bros.,0.1510301855699442
Jaws,The Last Shark,0.38643912390779966
Jaws,Jaws: The Revenge,0.2732671396326574
Jaws,Jaws 2,0.21735657467365
Jaws,The Meg,0.20134008077375123
Jaws,Giants of Rome,0.2002975130286465
Attack the Block,Battle: Los Angeles,0.246095249731784
Attack the Block,Daimajin,0.18183989102037976
Attack the Block,Time Runner,0.16940712460295138
Attack the Block,Evolution,0.16876478677365978
Attack the Block,Three Floors,0.1630344590686004
Ghostbusters II,A Most Violent Year,0.16974279693691427
Ghostbusters II,The Last Thing He Wanted,0.16743813814280367
Ghostbusters II,Krrish 3,0.1522821718185171
Ghostbusters II,D.E.B.S.,0.14839859874571487
Ghostbusters II,Khaite FW21,0.14520456552521105
Captain America: Civil War,Iron Man & Captain America: Heroes United,0.310317014009036
Captain America: Civil War,The Falcon and the Winter Soldier,0.17743486721499208
Captain America: Civil War,Avengers: Infinity War,0.16428771566052391
Captain America: Civil War,Ironmaster,0.1536058679622302
Captain America: Civil War,Atlas Shrugged: Part III,0.1393110243866545
Terminator 2: Judgment Day,The Hunger Games: Mockingjay – Part 1,0.24570570537344677
Terminator 2: Judgment Day,Rising Sun,0.20270899232062056
Terminator 2: Judgment Day,Æon Flux,0.18429322171670354
Terminator 2: Judgment Day,Viva Zapata!,0.17024886129912253
Terminator 2: Judgment Day,Highlander,0.16684745237521395
The Haunting,The Evictors,0.2632928924142069
The Haunting,The Haunting,0.2586073567305081
The Haunting,Catch-22,0.20999021311973576
The Haunting,The Nesting,0.18668482801115133
The Haunting,The Fall of the House of Usher,0.16276037103712093
Escape from Tomorrow,Labor Day,0.25081028874284983
Escape from Tomorrow,The Tiger's Tail,0.22978766187694996
Escape from Tomorrow,Notting Hill,0.2042532767075123
Escape from Tomorrow,The Lighthouse,0.18521449113998267
Escape from Tomorrow,Fist Fight,0.17550208191424058
The Dark Knight,The Dark Knight Rises,0.26659625048529834
The Dark Knight,Batman Forever,0.25021345437725473
The Dark Knight,Batman,0.2459194970841794
The Dark Knight,Batman: The Killing Joke,0.23931016590468734
The Dark Knight,The Batman,0.23572291297457745
House,Fly Me,0.27618885650296043
House,Ip Man: The Final Fight,0.19666396999369787
House,The Imaginarium of Doctor Parnassus,0.19553502507751214
House,Kung Fury,0.19357807589707163
House,Dark House,0.18240703772028044
Everything Is Illuminated,Schindler's List,0.3647881134932615
Everything Is Illuminated,Woman in Gold,0.2611390319715496
Everything Is Illuminated,Shy People,0.20105786043654
Everything Is Illuminated,Waterloo Bridge,0.19775791494331457
Everything Is Illuminated,Defiance,0.19712464468091656
Fear and Loathing in Las Vegas,Bucktown,0.28363085867405796
Fear and Loathing in Las Vegas,Rendezvous,0.22463637468763253
Fear and Loathing in Las Vegas,Woman Buried Alive,0.1876320709494176
Fear and Loathing in Las Vegas,Black Heat,0.16241466749463426
Fear and Loathing in Las Vegas,The Dukes of Hazzard,0.15353513149435286
Deliverance,The Slumber Party Massacre,0.216298331556379
Deliverance,Your Hands,0.17277475822642194
Deliverance,The Smokers,0.1720226756333048
Deliverance,Sex Tape,0.16912945100952154
Deliverance,The Missing Person,0.16328893162390617
Kill Bill: Vol. 1,Azumi,0.20169739749015375
Kill Bill: Vol. 1,Society,0.19233712592083962
Kill Bill: Vol. 1,A Little Prayer,0.18858892970966815
Kill Bill: Vol. 1,Le Samouraï,0.18694975726969626
Kill Bill: Vol. 1,Secret People,0.1866490372718034
Rear Window,Witness to Murder,0.2346870442733301
Rear Window,The Cry Baby Killer,0.1986119498624861
Rear Window,Murder-Set-Pieces,0.1952358925731218
Rear Window,Body Double,0.1917061084702713
Rear Window,Minority Report,0.18173988181719483
Shame,The Eyes of My Mother,0.2177180453745702
Shame,Blue Jasmine,0.2171992754447525
Shame,Breakfast at Tiffany's,0.171419972830583
Shame,Amer,0.16622893307247885
Shame,What Maisie Knew,0.1616078487362087
Big,Junior,0.2025915582046809
Big,Oxygen,0.16011937966628137
Big,A Monster Calls,0.1546394147182028
Big,The Pirate Movie,0.14909591176866444
Big,Golden Boy,0.14861042861236162
Gone with the Wind,Gone Are the Days!,0.2358247707609582
Gone with the Wind,Copperhead,0.2134202765915325
Gone with the Wind,Dead Birds,0.194891898432144
Gone with the Wind,Samurai X: Trust & Betrayal,0.17870456750859212
Gone with the Wind,On the Rocks,0.1780521836582614
Warm Bodies,An American Werewolf in Paris,0.23099815757403144
Warm Bodies,Zaat,0.2042776607614161
Warm Bodies,Ring,0.20399126249739086
Warm Bodies,Lovely Rita,0.19842791006866273
Warm Bodies,Stunts,0.19647645965954214
Peppermint Soda,Shag,0.26199169509191345
Peppermint Soda,The Blood Rose,0.24000796238723274
Peppermint Soda,Day of Wrath,0.20005405006601085
Peppermint Soda,Closet Monster,0.17632012655075807
Peppermint Soda,Landline,0.17413701735511172
The Hobbit: An Unexpected Journey,The Hobbit,0.34921182865970096
The Hobbit: An Unexpected Journey,The Hobbit: The Battle of the Five Armies,0.25452932110785553
The Hobbit: An Unexpected Journey,The Hobbit: The Desolation of Smaug,0.24575263226217423
The Hobbit: An Unexpected Journey,The Wiz,0.20946480229927142
The Hobbit: An Unexpected Journey,Upgrade,0.19513779442735701
Moana,Arthur and the Revenge of Maltazard,0.2497856219429811
Moana,Trash,0.24294823626689696
Moana,Bill & Ted Face the Music,0.18923062428612988
Moana,Ghostland,0.18192866811081201
Moana,On the Rocks,0.18095996088065702
Wayne's World,Wayne's World 2,0.2605079972998422
Wayne's World,Sightseers,0.20901748260889164
Wayne's World,Morning Glory,0.1983405767050925
Wayne's World,Warriors of the Year 2072,0.1809260241091995
Wayne's World,Hairspray,0.16691788541681463
Ghost in the Shell,The Boys from St. Petri,0.17065575656265952
Ghost in the Shell,Attack of the Killer Tomatoes!,0.1686169935406957
Ghost in the Shell,Criminal,0.1678780198787284
Ghost in the Shell,Wrong Cops,0.16580418789750997
Ghost in the Shell,9 Deaths of the Ninja,0.1605648533382994
Sleeping with Other People,Friends with Benefits,0.2134386525258112
Sleeping with Other People,Blockers,0.19235029440710838
Sleeping with Other People,Brothers,0.17976151579170668
Sleeping with Other People,Knocked Up,0.17142224445460788
Sleeping with Other People,Lovers of the Arctic Circle,0.15991234166579735
Blade,Blade II,0.2992467092631845
Blade,Priest,0.21648238689822447
Blade,The Last Man on Earth,0.21553046353572708
Blade,Godzilla: Final Wars,0.20854381355475787
Blade,Samurai X: Trust & Betrayal,0.20730766567315798
Clueless,Flirting,0.222096637723943
Clueless,Successful Alcoholics,0.20749074083258792
Clueless,Intolerable Cruelty,0.18375150936806373
Clueless,Chemical Hearts,0.18020717835359457
Clueless,Slums of Beverly Hills,0.17212582666053602
Robin Hood,Robin Hood: Men in Tights,0.5137079221828771
Robin Hood,Ivanhoe,0.44093126203532185
Robin Hood,Princess of Thieves,0.40619002259858195
Robin Hood,The Story of Robin Hood and His Merrie Men,0.3883527039386292
Robin Hood,Long Live Robin Hood,0.31661374976150297
Memento,"Dude, Where's My Car?",0.17978434099554186
Memento,The Reconquest,0.17548628432660873
Memento,The I Inside,0.16775588052790857
Memento,Open Your Eyes,0.1599659476101526
Memento,Bloodshot,0.1594136174008482
Death Note,Death Note,0.27358017416249875
Death Note,The Crossing Guard,0.20958523093738213
Death Note,L'Argent,0.17802493788255114
Death Note,Our Hospitality,0.15631912074566828
Death Note,Kill Bill: Vol. 2,0.15094284341223357
Enemy,Deadly Illusion,0.2028730522261174
Enemy,Rebirth,0.19788109902655313
Enemy,Man's Best Friend,0.17939964404996278
Enemy,Sensation,0.1706450740502526
Enemy,Flubber,0.16748216721792025
Evil Dead II,Ma Rainey's Black Bottom,0.23351568947070728
Evil Dead II,The Evil Dead,0.1992819391077399
Evil Dead II,The Birch,0.17385295794426345
Evil Dead II,The Trap,0.16854243478012682
Evil Dead II,Equinox,0.16366070000564228
Die Hard,Deadpool 2,0.23617896441033354
Die Hard,Ski School,0.17408830478536078
Die Hard,Hot Shots! Part Deux,0.17237861362976684
Die Hard,48 Hrs.,0.1580741001102864
Die Hard,A Better Tomorrow,0.15703958330576245
Beetlejuice,"Are You There God? It's Me, Margaret.",0.23278604202018094
Beetlejuice,Scary Movie 5,0.2178335766886939
Beetlejuice,Timber Falls,0.19746839647771106
Beetlejuice,Haywire,0.19406424108310316
Beetlejuice,The Exterminator,0.18359539493263036
X-Men: Days of Future Past,The Tomorrow War,0.2236411025212881
X-Men: Days of Future Past,The Animal World,0.19054781371627816
X-Men: Days of Future Past,The Time Machine,0.184348245213989
X-Men: Days of Future Past,The Fisher King,0.18391150042640905
X-Men: Days of Future Past,Titan A.E.,0.18134939222633922
Dunkirk,The True Glory,0.2702482896116584
Dunkirk,The Biggest Battle,0.2665433477483864
Dunkirk,Charlie,0.21805908116014727
Dunkirk,36 Hours,0.2154152588690626
Dunkirk,The Great Escape,0.20951153322716995
Back to the Future Part II,Back to the Future Part III,0.361043175601675
Back to the Future Part II,Marty,0.25882051218152347
Back to the Future Part II,Forty Guns,0.18118955285670393
Back to the Future Part II,Silent Movie,0.17957973886302536
Back to the Future Part II,The Cookout,0.16937399779764137
"Hail, Caesar!",Crime in Via Teulada,0.2453552516950875
"Hail, Caesar!",What Ever Happened to Baby Jane?,0.2298739632123104
"Hail, Caesar!",Show People,0.22277720207573065
"Hail, Caesar!",The Player,0.20564516922652948
"Hail, Caesar!",The Black Camel,0.20563350427031662
Let the Right One In,"Maggie Simpson in ""Playdate with Destiny""",0.1839792556353153
Let the Right One In,Plush,0.1761322807748565
Let the Right One In,Black Mirror: San Junipero,0.17561701154458587
Let the Right One In,The Pirate Movie,0.1738891289467886
Let the Right One In,Let Me In,0.1626972205590445
Almost Famous,Global Heresy,0.23012497997314352
Almost Famous,Miami Connection,0.1973969138193627
Almost Famous,Shy People,0.17707170785317888
Almost Famous,Bruce Springsteen's Letter to You,0.17576508351630016
Almost Famous,Control,0.17173113145297875
Hunt for the Wilderpeople,Battle of Blood Island,0.26496086657131285
Hunt for the Wilderpeople,The Wild,0.2097482229653892
Hunt for the Wilderpeople,Here Alone,0.1947972976519463
Hunt for the Wilderpeople,Justice League: War,0.18866584334536274
Hunt for the Wilderpeople,The National Dystopian Games,0.17269869007914257
Black Mirror: San Junipero,Rollerball,0.23398804531609613
Black Mirror: San Junipero,Messiah of Evil,0.23277672414135217
Black Mirror: San Junipero,Cigarette Candy,0.20508735198501543
Black Mirror: San Junipero,Let the Right One In,0.17561701154458587
Black Mirror: San Junipero,Splice,0.17108599840888214
They Live,You Can't Take My Daughter,0.18748202486210644
They Live,War of the Planets,0.1851671807605731
They Live,District 9,0.18460666269418075
They Live,Kedi,0.18347270081951175
They Live,Mobile Suit Gundam I,0.18149344046443888
Airplane!,Space Mutiny,0.26382681432927324
Airplane!,Airport 1975,0.2516086867180564
Airplane!,Matango,0.23103325606881187
Airplane!,Shadow in the Cloud,0.22706825860011354
Airplane!,Always,0.2207928254088744
Saving Private Ryan,Squirm,0.20484203032462697
Saving Private Ryan,Winning Time: Reggie Miller vs. The New York Knicks,0.20343096954498138
Saving Private Ryan,The Last Hunter,0.19628219731724364
Saving Private Ryan,The Monuments Men,0.18586994147550692
Saving Private Ryan,Beyond the Call of Duty,0.16994087465165797
Hercules,Hercules and Xena - The Animated Movie: The Battle for Mount Olympus,0.3587575336627381
Hercules,Hercules,0.3054057136712382
Hercules,The Adventures of Hercules,0.2774188145075041
Hercules,Hercules and the Amazon Women,0.2653690992891774
Hercules,Hercules,0.2577509085714412
The Fog,Indiana Jones and the Temple of Doom,0.20213838008358564
The Fog,The Naked Gun: From the Files of Police Squad!,0.18514226695410874
The Fog,Halloween H20: 20 Years Later,0.17608151055699797
The Fog,Barracuda,0.158630676794139
The Fog,...And God Created Woman,0.1545762223094427
Grave of the Fireflies,I'm Dreaming of a White Doomsday,0.35988871668336575
